Datetime,Open,High,Low,Close,Volume
2023-01-03 02:42:00,4184.75,4186.75,4184.50,4186.50,857
2023-01-03 02:43:00,4186.50,4187.00,4185.50,4185.75,550
2023-01-03 02:44:00,4185.75,4186.00,4185.50,4185.75,135
2023-01-03 02:45:00,4185.75,4187.50,4185.75,4187.25,319
2023-01-03 02:46:00,4187.25,4187.25,4185.75,4185.75,347
2023-01-03 02:47:00,4185.50,4186.00,4185.00,4185.25,194
2023-01-03 02:48:00,4185.00,4185.25,4184.50,4184.75,341
2023-01-03 02:49:00,4184.75,4186.25,4184.50,4186.25,255
2023-01-03 02:50:00,4186.00,4186.00,4184.50,4185.00,278
2023-01-03 02:51:00,4185.50,4186.75,4185.00,4186.50,265
2023-01-03 02:52:00,4186.50,4187.75,4186.25,4186.75,444
2023-01-03 02:53:00,4186.75,4187.50,4186.00,4187.25,265
2023-01-03 02:54:00,4187.25,4187.25,4186.25,4187.00,203
2023-01-03 02:55:00,4187.00,4188.50,4187.00,4188.00,345
2023-01-03 02:56:00,4188.00,4188.00,4186.00,4187.75,511
